lemma,language_code,status
synthesis,en,PENDING
system,en,PENDING
systematic,en,PENDING
systematically,en,PENDING
t ake for example the verb book (in the meaning,en,PENDING
t o ensure that users have access to the,en,PENDING
t,en,PENDING
table,en,PENDING
tablet,en,PENDING
tackle,en,PENDING
tactic,en,PENDING
tactical,en,PENDING
tag,en,PENDING
tail,en,PENDING
take advantage of sb,en,PENDING
take advantage of sth,en,PENDING
take care of sb,en,PENDING
take care of sth,en,PENDING
take care of yourself,en,PENDING
take into account,en,PENDING
take off,en,PENDING
take over from sb,en,PENDING
take over,en,PENDING
take part in sth,en,PENDING
take part,en,PENDING
take place,en,PENDING
take sb on,en,PENDING
take sth into account,en,PENDING
take sth off,en,PENDING
take sth on,en,PENDING
take sth up,en,PENDING
take up golf,en,PENDING
take up sth,en,PENDING
take up too much room,en,PENDING
take,en,PENDING
tale,en,PENDING
talent,en,PENDING
talk about sb,en,PENDING
talk about sth,en,PENDING
talk on the phone,en,PENDING
talk,en,PENDING
tall,en,PENDING
tank,en,PENDING
tap,en,PENDING
tape,en,PENDING
target,en,PENDING
task,en,PENDING
taste,en,PENDING
tax,en,PENDING
taxi,en,PENDING
taxpayer,en,PENDING
tea,en,PENDING
teach,en,PENDING
teacher,en,PENDING
teaching,en,PENDING
team,en,PENDING
tear,en,PENDING
technical,en,PENDING
technique,en,PENDING
technological,en,PENDING
technology,en,PENDING
teens,en,PENDING
telephone,en,PENDING
televisio,en,PENDING
television,en,PENDING
tell me all about it.,en,PENDING
tell the truth,en,PENDING
tell,en,PENDING
telly,en,PENDING
temperature,en,PENDING
temple,en,PENDING
temporarily,en,PENDING
temporary,en,PENDING
tempt,en,PENDING
tenant,en,PENDING
tend to be sth,en,PENDING
tend to be,en,PENDING
tend to do sth,en,PENDING
tend to,en,PENDING
tend,en,PENDING
tendency,en,PENDING
tender,en,PENDING
tends to be,en,PENDING
tennis,en,PENDING
tensio,en,PENDING
tension,en,PENDING
tent,en,PENDING
tenure,en,PENDING
term,en,PENDING
terminal,en,PENDING
terminate,en,PENDING
terminology,en,PENDING
terms,en,PENDING
terrain,en,PENDING
terrible,en,PENDING
terribly,en,PENDING
terrific,en,PENDING
terrify,en,PENDING
territory,en,PENDING
terror,en,PENDING
terrorism,en,PENDING
terrorist,en,PENDING
test,en,PENDING
testify,en,PENDING
testimony,en,PENDING
testing,en,PENDING
text,en,PENDING
textbook,en,PENDING
texture,en,PENDING
tha,en,PENDING
than,en,PENDING
thank you very much,en,PENDING
thank you,en,PENDING
thank,en,PENDING
thankfully,en,PENDING
thanks to sb,en,PENDING
thanks to sth,en,PENDING
thanks,en,PENDING
that day,en,PENDING
that is to say,en,PENDING
that is,en,PENDING
that kind of thing,en,PENDING
that kind of,en,PENDING
that sort of thing,en,PENDING
that sort of,en,PENDING
that's it,en,PENDING
that,en,PENDING
that’s a good idea!,en,PENDING
that’s it,en,PENDING
the 19th century,en,PENDING
the 20th century,en,PENDING
the 21st century,en,PENDING
the 3000 most frequent words in both spoke,en,PENDING
the ability of,en,PENDING
the ability to,en,PENDING
the above,en,PENDING
the advantages and disadvantages of,en,PENDING
the aim of this article,en,PENDING
the aim of this chapter,en,PENDING
the aim of this study,en,PENDING
the alarm went off.,en,PENDING
the amount of,en,PENDING
the analysis of,en,PENDING
the application of,en,PENDING
the assumption that,en,PENDING
the availability of,en,PENDING
the bad things about sth,en,PENDING
the basis of,en,PENDING
the benefits of,en,PENDING
the best thing to do,en,PENDING
the best thing,en,PENDING
the best... in the country,en,PENDING
the case,en,PENDING
the cause of,en,PENDING
the causes of,en,PENDING
the concept of,en,PENDING
the consequences of,en,PENDING
the content of,en,PENDING
the context of,en,PENDING
the corresponding,en,PENDING
the creation of,en,PENDING
the definition of,en,PENDING
the degree of,en,PENDING
the degree to which,en,PENDING
the development of,en,PENDING
the difference betwee,en,PENDING
the difference between,en,PENDING
the distribution of,en,PENDING
the effect o,en,PENDING
the effect of,en,PENDING
the effect on,en,PENDING
the effectiveness of,en,PENDING
the effects o,en,PENDING
the effects of,en,PENDING
the effects on,en,PENDING
the emergence of,en,PENDING
the evolution of,en,PENDING
the existence of,en,PENDING
the extent of,en,PENDING
the extent to which,en,PENDING
the extent to which...,en,PENDING
the extent to which…,en,PENDING
the fact that,en,PENDING
the fact that...,en,PENDING
the fact that…,en,PENDING
the first thing i did,en,PENDING
the first thing that,en,PENDING
the first thing,en,PENDING
the first time in history,en,PENDING
the following day,en,PENDING
the following,en,PENDING
the following...,en,PENDING
the following…,en,PENDING
the form of,en,PENDING
the formation of,en,PENDING
the former,en,PENDING
the frequency markers that identify the,en,PENDING
the frequency of,en,PENDING
the good things about sth,en,PENDING
the growth of,en,PENDING
the idea is that,en,PENDING
the idea of,en,PENDING
the idea that,en,PENDING
the impact of,en,PENDING
the implementation of,en,PENDING
the importance of,en,PENDING
the important thing,en,PENDING
the increase i,en,PENDING
the increase in,en,PENDING
the influence of,en,PENDING
the introduction of,en,PENDING
the issue of,en,PENDING
the kinds of,en,PENDING
the lack of,en,PENDING
the language learner. ldoce shows in graphic,en,PENDING
the last time,en,PENDING
the latter,en,PENDING
the level of,en,PENDING
the lights went off.,en,PENDING
the likelihood of,en,PENDING
the majority of,en,PENDING
the manner in which,en,PENDING
the meaning of,en,PENDING
the most commo,en,PENDING
the most common,en,PENDING
the most important thing,en,PENDING
the most important,en,PENDING
the nature of,en,PENDING
the need for,en,PENDING
the need to,en,PENDING
the next day,en,PENDING
the notion of,en,PENDING
the number of,en,PENDING
the other end of the spectrum,en,PENDING
the other side of sth,en,PENDING
the other side of the world,en,PENDING
the other way round,en,PENDING
the percentage of,en,PENDING
the performance of,en,PENDING
the point is that,en,PENDING
the possibility of,en,PENDING
the potential for,en,PENDING
the presence or absence of,en,PENDING
the prevalence of,en,PENDING
the principle of,en,PENDING
the probability of,en,PENDING
the problem of,en,PENDING
the problem with,en,PENDING
the process of,en,PENDING
the proportion of,en,PENDING
the purpose of this article,en,PENDING
the purpose of this chapter,en,PENDING
the purpose of this study,en,PENDING
the purposes of,en,PENDING
the quality of,en,PENDING
the question is,en,PENDING
the question of whether or not,en,PENDING
the question of,en,PENDING
the range of,en,PENDING
the rate of change,en,PENDING
the rate of,en,PENDING
the ratio of,en,PENDING
the reason for this is that,en,PENDING
the reason for,en,PENDING
the reason why,en,PENDING
the reduction i,en,PENDING
the reduction in,en,PENDING
the relationship betwee,en,PENDING
the relationship between,en,PENDING
the rest of sth,en,PENDING
the rest of the world,en,PENDING
the rise of,en,PENDING
the risk of,en,PENDING
the role of,en,PENDING
the same sort of,en,PENDING
the same thing,en,PENDING
the significance of,en,PENDING
the size of,en,PENDING
the sort of thing,en,PENDING
the sorts of,en,PENDING
the state of,en,PENDING
the study of,en,PENDING
the total number of,en,PENDING
the train got in late.,en,PENDING
the type of,en,PENDING
the use of,en,PENDING
the value of,en,PENDING
the values of,en,PENDING
the vast majority of sth,en,PENDING
the vast majority of,en,PENDING
the view that,en,PENDING
the way in which,en,PENDING
the way that,en,PENDING
the ways in which,en,PENDING
the whole of,en,PENDING
the wide range of,en,PENDING
the words that are in the longma,en,PENDING
the work of,en,PENDING
the,en,PENDING
theatre,en,PENDING
theatrical,en,PENDING
theft,en,PENDING
their,en,PENDING
theirs,en,PENDING
them,en,PENDING
theme,en,PENDING
themselves,en,PENDING
then,en,PENDING
theology,en,PENDING
theoretical,en,PENDING
theoretically,en,PENDING
theory,en,PENDING
therapist,en,PENDING
there are a number of,en,PENDING
there are those who say...,en,PENDING
there are,en,PENDING
there is a need for,en,PENDING
there is a need to,en,PENDING
there is no doubt that,en,PENDING
there is no reason to,en,PENDING
there is no way ...,en,PENDING
there is no way that...,en,PENDING
there is,en,PENDING
there was,en,PENDING
there were,en,PENDING
there,en,PENDING
thereafter,en,PENDING
thereby,en,PENDING
therefore,en,PENDING
these days,en,PENDING
these frequency markers added to the,en,PENDING
these sorts of,en,PENDING
these words.,en,PENDING
thesis,en,PENDING
they say you can’t buy,en,PENDING
they say...,en,PENDING
they say…,en,PENDING
they,en,PENDING
thi,en,PENDING
thick,en,PENDING
thin,en,PENDING
thing,en,PENDING
think about sb,en,PENDING
think about sth,en,PENDING
think of sb,en,PENDING
think of sth,en,PENDING
think,en,PENDING
this afternoon,en,PENDING
this does not mean that,en,PENDING
this evening,en,PENDING
this idea of,en,PENDING
this is my dad.,en,PENDING
this is not the case,en,PENDING
this is not to say that,en,PENDING
this is not to suggest that,en,PENDING
this is the case,en,PENDING
this is...,en,PENDING
this is…,en,PENDING
this kind of thing,en,PENDING
this kind of,en,PENDING
this kind of...,en,PENDING
this kind of…,en,PENDING
this means that,en,PENDING
this morning,en,PENDING
this sort of thing,en,PENDING
this sort of,en,PENDING
this summer,en,PENDING
this time,en,PENDING
this weekend,en,PENDING
this year,en,PENDING
this,en,PENDING
thorough,en,PENDING
thoroughly,en,PENDING
those who...,en,PENDING
those who…,en,PENDING
though,en,PENDING
thought,en,PENDING
thought-provoking,en,PENDING
thoughtful,en,PENDING
thousands of...,en,PENDING
thousands of…,en,PENDING
thread,en,PENDING
threat,en,PENDING
threate,en,PENDING
threaten,en,PENDING
three number,en,PENDING
three,en,PENDING
threshold,en,PENDING
thrilled,en,PENDING
thrive,en,PENDING
throat,en,PENDING
through,en,PENDING
throughout,en,PENDING
throw sth away,en,PENDING
throw,en,PENDING
thumb,en,PENDING
thus,en,PENDING
ti,en,PENDING
ticket,en,PENDING
tide,en,PENDING
tidy,en,PENDING
tie,en,PENDING
tight,en,PENDING
tighten,en,PENDING
tile,en,PENDING
till,en,PENDING
timber,en,PENDING
time,en,PENDING
timely,en,PENDING
timing,en,PENDING
tin,en,PENDING
tiny,en,PENDING
tip,en,PENDING
tired,en,PENDING
tissue,en,PENDING
title,en,PENDING
to a greater or lesser extent,en,PENDING
to a wealth of information that can help the,en,PENDING
to account for,en,PENDING
to be aware of,en,PENDING
to bear in mind,en,PENDING
to date,en,PENDING
to deal with,en,PENDING
to do with sb,en,PENDING
to do with sth,en,PENDING
to do with,en,PENDING
to ensure that,en,PENDING
to find out,en,PENDING
to note that,en,PENDING
to recognise it and know a main meaning of,en,PENDING
to remind you,en,PENDING
to see how,en,PENDING
to show you,en,PENDING
to some extent,en,PENDING
to suggest that,en,PENDING
to take account of,en,PENDING
to take into account,en,PENDING
to the extent that,en,PENDING
to think about,en,PENDING
to to be taken into account,en,PENDING
to work out,en,PENDING
to,en,PENDING
toast,en,PENDING
tobacco,en,PENDING
today,en,PENDING
toe,en,PENDING
together with,en,PENDING
together,en,PENDING
toilet,en,PENDING
tolerance,en,PENDING
tolerate,en,PENDING
toll,en,PENDING
tomato,en,PENDING
tomorrow,en,PENDING
ton,en,PENDING
tone,en,PENDING
tongue,en,PENDING
tonight,en,PENDING
tonne,en,PENDING
too bad,en,PENDING
too far,en,PENDING
too hard,en,PENDING
too long,en,PENDING
too many,en,PENDING
too much,en,PENDING
too,en,PENDING
tool,en,PENDING
tooth,en,PENDING
top,en,PENDING
topic,en,PENDING
torture,en,PENDING
toss,en,PENDING
total,en,PENDING
totally,en,PENDING
touch,en,PENDING
tough,en,PENDING
tour,en,PENDING
tourist,en,PENDING
tournament,en,PENDING
tow,en,PENDING
towards,en,PENDING
towel,en,PENDING
tower,en,PENDING
town centre,en,PENDING
town,en,PENDING
toxic,en,PENDING
toy,en,PENDING
trace,en,PENDING
track,en,PENDING
trade,en,PENDING
trademark,en,PENDING
trading,en,PENDING
traditio,en,PENDING
tradition,en,PENDING
traditional,en,PENDING
traditionally,en,PENDING
traffic,en,PENDING
tragedy,en,PENDING
tragic,en,PENDING
trai,en,PENDING
trail,en,PENDING
trailer,en,PENDING
train,en,PENDING
trainer,en,PENDING
training,en,PENDING
trait,en,PENDING
transactio,en,PENDING
transaction,en,PENDING
transcript,en,PENDING
transfer,en,PENDING
transform,en,PENDING
transformation,en,PENDING
transit,en,PENDING
transitio,en,PENDING
transition,en,PENDING
translate,en,PENDING
transmission,en,PENDING
transmit,en,PENDING
transparency,en,PENDING
transparent,en,PENDING
transport,en,PENDING
transportatio,en,PENDING
transportation,en,PENDING
trap,en,PENDING
trash,en,PENDING
trauma,en,PENDING
travel,en,PENDING
tray,en,PENDING
treasure,en,PENDING
treat,en,PENDING
treatment,en,PENDING
treaty,en,PENDING
tree,en,PENDING
tremendous,en,PENDING
trend,en,PENDING
trial,en,PENDING
tribal,en,PENDING
tribe,en,PENDING
tribunal,en,PENDING
tribute,en,PENDING
trick,en,PENDING
tricky,en,PENDING
trigger,en,PENDING
trillion,en,PENDING
trio,en,PENDING
trip,en,PENDING
triumph,en,PENDING
troop,en,PENDING
trophy,en,PENDING
trouble,en,PENDING
troubled,en,PENDING
trousers,en,PENDING
truck,en,PENDING
true,en,PENDING
truly,en,PENDING
trust,en,PENDING
trustee,en,PENDING
truth,en,PENDING
try and...,en,PENDING
try and…,en,PENDING
try,en,PENDING
tsunami,en,PENDING
tube,en,PENDING
tuition,en,PENDING
tune,en,PENDING
tunnel,en,PENDING
tur,en,PENDING
turn into sth,en,PENDING
turn out to be sth,en,PENDING
turn out,en,PENDING
turn sth off,en,PENDING
turn sth on,en,PENDING
turn sth up,en,PENDING
turn,en,PENDING
turnout,en,PENDING
turnover,en,PENDING
tutor,en,PENDING
tv show,en,PENDING
twice,en,PENDING
twist,en,PENDING
type,en,PENDING
types of,en,PENDING
typical,en,PENDING
typically,en,PENDING
tyre,en,PENDING
ugly,en,PENDING
ultimate,en,PENDING
ultimately,en,PENDING
unable to do sth,en,PENDING
unable,en,PENDING
unacceptable,en,PENDING
unbelievable,en,PENDING
uncertainty,en,PENDING
uncle,en,PENDING
unclear,en,PENDING
under,en,PENDING
undergo,en,PENDING
undergraduate,en,PENDING
underlying,en,PENDING
undermine,en,PENDING
underneath,en,PENDING
understand,en,PENDING
understanding of the longman communicatio,en,PENDING
understanding,en,PENDING
undertake,en,PENDING
undertaking,en,PENDING
undoubtedly,en,PENDING
unemployed,en,PENDING
unemployment,en,PENDING
unfair,en,PENDING
unfold,en,PENDING
unfortunate,en,PENDING
unfortunately,en,PENDING
unhappy,en,PENDING
uniform,en,PENDING
unify,en,PENDING
unio,en,PENDING
union,en,PENDING
unique,en,PENDING
unit,en,PENDING
unite,en,PENDING
united,en,PENDING
unity,en,PENDING
universal,en,PENDING
universe,en,PENDING
university,en,PENDING
unknow,en,PENDING
unknown,en,PENDING
unless,en,PENDING
unlike,en,PENDING
unlikely,en,PENDING
unprecedented,en,PENDING
unrelated,en,PENDING
unstable,en,PENDING
until,en,PENDING
unusual,en,PENDING
unveil,en,PENDING
up against sth,en,PENDING
up and down,en,PENDING
up to 60 miles per hour,en,PENDING
up to sb,en,PENDING
up to sth,en,PENDING
up,en,PENDING
upcoming,en,PENDING
upgrade,en,PENDING
uphold,en,PENDING
upo,en,PENDING
upon,en,PENDING
upper,en,PENDING
upset,en,PENDING
upstairs,en,PENDING
urba,en,PENDING
urban,en,PENDING
urge,en,PENDING
urgent,en,PENDING
us,en,PENDING
usage,en,PENDING
use,en,PENDING
used to modal,en,PENDING
used to,en,PENDING
used,en,PENDING
useful,en,PENDING
useless,en,PENDING
user,en,PENDING
usual,en,PENDING
usually,en,PENDING
utility,en,PENDING
utilization,en,PENDING
utilize,en,PENDING
utterly,en,PENDING
va,en,PENDING
vacatio,en,PENDING
vacation,en,PENDING
vacuum,en,PENDING
vague,en,PENDING
valid,en,PENDING
validate,en,PENDING
validation,en,PENDING
validity,en,PENDING
valley,en,PENDING
valuable,en,PENDING
value,en,PENDING
van,en,PENDING
vanish,en,PENDING
variable,en,PENDING
variance,en,PENDING
variatio,en,PENDING
variation i,en,PENDING
variation in,en,PENDING
variation,en,PENDING
varied,en,PENDING
variety,en,PENDING
various,en,PENDING
vary,en,PENDING
vast,en,PENDING
vegetable,en,PENDING
vehicle,en,PENDING
vein,en,PENDING
venture,en,PENDING
verbal,en,PENDING
verdict,en,PENDING
verify,en,PENDING
verse,en,PENDING
versio,en,PENDING
version,en,PENDING
versus,en,PENDING
vertical,en,PENDING
very,en,PENDING
vessel,en,PENDING
vet,en,PENDING
veteran,en,PENDING
via,en,PENDING
viable,en,PENDING
vibrant,en,PENDING
vice,en,PENDING
vicious,en,PENDING
victim,en,PENDING
victory,en,PENDING
video,en,PENDING
view,en,PENDING
viewer,en,PENDING
viewpoint,en,PENDING
village,en,PENDING
villager,en,PENDING
violate,en,PENDING
violation,en,PENDING
violence,en,PENDING
violent,en,PENDING
virtually,en,PENDING
virtue,en,PENDING
virus,en,PENDING
visa,en,PENDING
visible,en,PENDING
visio,en,PENDING
vision,en,PENDING
visit,en,PENDING
visitor,en,PENDING
visual,en,PENDING
vital,en,PENDING
vocal,en,PENDING
voice,en,PENDING
volume,en,PENDING
voluntary,en,PENDING
vote,en,PENDING
voting,en,PENDING
vow,en,PENDING
vulnerability,en,PENDING
vulnerable,en,PENDING
wage,en,PENDING
wait for sb,en,PENDING
wait for sth,en,PENDING
wait,en,PENDING
wake up,en,PENDING
wake,en,PENDING
walk,en,PENDING
wall,en,PENDING
wander,en,PENDING
want,en,PENDING
war,en,PENDING
ward,en,PENDING
wardrobe,en,PENDING
warehouse,en,PENDING
warfare,en,PENDING
warm,en,PENDING
warming,en,PENDING
warn,en,PENDING
warning,en,PENDING
warrant,en,PENDING
warrior,en,PENDING
was been found to be,en,PENDING
wash,en,PENDING
washing,en,PENDING
waste,en,PENDING
watch,en,PENDING
water,en,PENDING
wave,en,PENDING
way in which,en,PENDING
way of life,en,PENDING
way,en,PENDING
ways in which,en,PENDING
we can see,en,PENDING
we know that,en,PENDING
we looked at,en,PENDING
we need to know,en,PENDING
we talk about,en,PENDING
we talked about,en,PENDING
we were talking about,en,PENDING
we,en,PENDING
weak,en,PENDING
weaken,en,PENDING
weakness,en,PENDING
wealth,en,PENDING
weapo,en,PENDING
weapon,en,PENDING
wear,en,PENDING
weather,en,PENDING
weave,en,PENDING
web,en,PENDING
website,en,PENDING
wedding,en,PENDING
weed,en,PENDING
week,en,PENDING
weekend,en,PENDING
weekly,en,PENDING
weigh,en,PENDING
weight,en,PENDING
weird,en,PENDING
welcome to sth,en,PENDING
welcome,en,PENDING
welfare,en,PENDING
well known,en,PENDING
well,en,PENDING
well-being,en,PENDING
were more likely to be,en,PENDING
were more likely to,en,PENDING
west,en,PENDING
wester,en,PENDING
western,en,PENDING
wet,en,PENDING
what about...?,en,PENDING
what about…?,en,PENDING
what are you plans for next,en,PENDING
what do you think?,en,PENDING
what do you think…?,en,PENDING
what does that mean?,en,PENDING
what happens if,en,PENDING
what happens to,en,PENDING
what i mea,en,PENDING
what i mean by,en,PENDING
what i mean,en,PENDING
what i want to do,en,PENDING
what kind of music do you,en,PENDING
what sorts of things do you,en,PENDING
what,en,PENDING
whatever det.,en,PENDING
whatever pro,en,PENDING
whatever,en,PENDING
whatsoever,en,PENDING
what’s going on?,en,PENDING
wheat,en,PENDING
wheel,en,PENDING
when it comes to doing sth,en,PENDING
when it comes to sth,en,PENDING
when it comes to,en,PENDING
when we look at,en,PENDING
when you look at,en,PENDING
when,en,PENDING
whenever,en,PENDING
where,en,PENDING
whereas,en,PENDING
whereby,en,PENDING
wherever,en,PENDING
whether or not,en,PENDING
whether or not...,en,PENDING
whether or not…,en,PENDING
whether,en,PENDING
which is in the top 3000 most frequent words,en,PENDING
which,en,PENDING
while at the same time,en,PENDING
while,en,PENDING
whilst,en,PENDING
whip,en,PENDING
whisky,en,PENDING
whisper,en,PENDING
white,en,PENDING
who,en,PENDING
whoever,en,PENDING
whole,en,PENDING
wholly,en,PENDING
whom,en,PENDING
whose,en,PENDING
why do you think?,en,PENDING
why do you think…?,en,PENDING
why not...?,en,PENDING
why not…?,en,PENDING
why,en,PENDING
wi,en,PENDING
wicked,en,PENDING
wide,en,PENDING
widely,en,PENDING
widen,en,PENDING
widespread,en,PENDING
widow,en,PENDING
width,en,PENDING
wife,en,PENDING
wild,en,PENDING
will be discussed in more detail,en,PENDING
will modal,en,PENDING
will,en,PENDING
willing,en,PENDING
willingness,en,PENDING
win,en,PENDING
wind,en,PENDING
window,en,PENDING
windy,en,PENDING
wine,en,PENDING
wing,en,PENDING
winner,en,PENDING
winter,en,PENDING
wipe,en,PENDING
wire,en,PENDING
wisdom,en,PENDING
wise,en,PENDING
wish,en,PENDING
wit,en,PENDING
with regard to sb,en,PENDING
with regard to sth,en,PENDING
with regard to,en,PENDING
with respect to sth,en,PENDING
with respect to,en,PENDING
with the exception of sb,en,PENDING
with the exception of sth,en,PENDING
with the exception of,en,PENDING
with the use of,en,PENDING
with,en,PENDING
withdraw,en,PENDING
withdrawal,en,PENDING
withi,en,PENDING
within the context of,en,PENDING
within,en,PENDING
without,en,PENDING
witness,en,PENDING
woma,en,PENDING
woman,en,PENDING
wonder,en,PENDING
wonderful,en,PENDING
wood,en,PENDING
woode,en,PENDING
wooden,en,PENDING
wool,en,PENDING
word,en,PENDING
work as sth,en,PENDING
work for sb,en,PENDING
work for sth,en,PENDING
work hard,en,PENDING
work on sth,en,PENDING
work out,en,PENDING
work sth out,en,PENDING
work together for sth,en,PENDING
work together to do sth,en,PENDING
work together,en,PENDING
work with sb,en,PENDING
work,en,PENDING
worker,en,PENDING
workforce,en,PENDING
working,en,PENDING
workout,en,PENDING
workplace,en,PENDING
workshop,en,PENDING
world,en,PENDING
worm,en,PENDING
worried about sb,en,PENDING
worried about sth,en,PENDING
worried,en,PENDING
worry,en,PENDING
worrying,en,PENDING
worse,en,PENDING
worship,en,PENDING
worth learning and knowing how to use.’,en,PENDING
worth,en,PENDING
worthwhile,en,PENDING
worthy,en,PENDING
would like,en,PENDING
would love to do sth,en,PENDING
would modal,en,PENDING
would rather...,en,PENDING
would rather…,en,PENDING
would you like...?,en,PENDING
would you like…?,en,PENDING
would,en,PENDING
wound,en,PENDING
wrap,en,PENDING
wrist,en,PENDING
write sth down,en,PENDING
write,en,PENDING
writer,en,PENDING
writing,en,PENDING
written frequency.,en,PENDING
written phrases,en,PENDING
wrong with sb,en,PENDING
wrong with sth,en,PENDING
wrong,en,PENDING
x days ago,en,PENDING
x days later,en,PENDING
x hours a day,en,PENDING
x minutes later,en,PENDING
x months ago,en,PENDING
x times a day,en,PENDING
x times a week,en,PENDING
x times a...,en,PENDING
x times a…,en,PENDING
x weeks ago,en,PENDING
x years ago,en,PENDING
x years later,en,PENDING
x years old,en,PENDING
yard,en,PENDING
yeah,en,PENDING
year,en,PENDING
year?,en,PENDING
yell,en,PENDING
yellow,en,PENDING
yep,en,PENDING
yes,en,PENDING
yesterday,en,PENDING
yet,en,PENDING
yield,en,PENDING
you can imagine,en,PENDING
you can look at,en,PENDING
you can see here,en,PENDING
you can see that,en,PENDING
you find that,en,PENDING
you might say,en,PENDING
you might want to look at,en,PENDING
you might want to,en,PENDING
you need to know,en,PENDING
you see,en,PENDING
you will find,en,PENDING
you will see,en,PENDING
you're welcome,en,PENDING
you,en,PENDING
young,en,PENDING
youngster,en,PENDING
your,en,PENDING
yours,en,PENDING
yourself,en,PENDING
youth,en,PENDING
you’ll get over it.,en,PENDING
you’re welcome,en,PENDING
zone,en,PENDING
‘there are two distinct modes of english:,en,PENDING
‘this [frequency] information is gold dust for,en,PENDING
